scenario,step,time_before,dt,ratio,alpha,retries,max_cfl,min_density,min_pressure,max_component_velocity,min_energy_density_ratio,boundary_x_mass,boundary_x_momentum_x,boundary_x_momentum_y,boundary_x_energy,boundary_y_mass,boundary_y_momentum_x,boundary_y_momentum_y,boundary_y_energy
circular-blast,96,0.10527938175681821,0.0012063670132555194,0.23162246654505972,1.7269481927487556,0,0.39999999999999997,0.4583612468326233,0.6738125733746531,0.24949545335664527,2.5,0,0,0,0,0,0,0,0
circular-blast,97,0.10648574877007373,0.0012116489213941325,0.23263659290767344,1.7194199545328972,0,0.39999999999999997,0.4567978918873533,0.6706002670707947,0.2479040634996461,2.5,0,0,0,0,0,0,0,0
circular-blast,98,0.10769739769146787,0.0012169305000010015,0.2336506560001923,1.7119575303040055,0,0.39999999999999997,0.4556235637466429,0.6681902351046963,0.246363406609987,2.5,0,0,0,0,0,0,0,0
circular-blast,99,0.10891432819146887,0.0012224103600228116,0.23470278912437983,1.7042831126647648,0,0.39999999999999997,0.4548312621481657,0.6665659378576972,0.2448726043087562,2.5,0,0,0,0,0,0,0,0
circular-blast,100,0.11013673855149168,0.0012280882107377944,0.23579293646165653,1.696403658237006,0,0.4,0.45441371260859387,0.6657110814369498,0.2434528679909825,2.5,0,0,0,0,0,0,0,0
circular-blast,101,0.11136482676222947,0.0012339161967460314,0.23691190977523804,1.6883912690564444,0,0.4,0.45436324244238646,0.6656093194268456,0.24208270012087021,2.5,0,0,0,0,0,0,0,0
circular-blast,102,0.11259874295897551,0.0012394504951397931,0.2379744950668403,1.680852395075579,0,0.4,0.4544989588364783,0.6658886317895405,0.2407556369530725,2.5,0,0,0,0,0,0,0,0
circular-blast,103,0.1138381934541153,0.00124517772446172,0.23907412309665027,1.6731212680775676,0,0.39999999999999997,0.45498219713638877,0.666882267681628,0.23946889825437673,2.5,0,0,0,0,0,0,0,0
circular-blast,104,0.11508337117857703,0.0012510956581363274,0.24021036636217485,1.6652070685280245,0,0.39999999999999997,0.45581102068094903,0.6685864147584908,0.23821695685826447,2.5,0,0,0,0,0,0,0,0
circular-blast,105,0.11633446683671336,0.0012572011219500738,0.2413826154144142,1.6571201671390705,0,0.4,0.456975499438913,0.6709823539241029,0.2370213326850753,2.5,0,0,0,0,0,0,0,0
circular-blast,106,0.11759166795866344,0.001263383541299715,0.24256963992954528,1.6490109814079807,0,0.39999999999999997,0.45846432312332175,0.6740490289928548,0.2358565916772093,2.5,0,0,0,0,0,0,0,0
circular-blast,107,0.11885505149996316,0.0012693454736799456,0.24371433094654957,1.6412658149664838,0,0.4,0.46026481671013353,0.6777629930299016,0.2347037709369238,2.5,0,0,0,0,0,0,0,0
circular-blast,108,0.1201243969736431,0.0012754891632739847,0.24489391934860508,1.633360277233353,0,0.4,0.4623629155980028,0.6820982608347494,0.23359339333505882,2.5,0,0,0,0,0,0,0,0
circular-blast,109,0.12139988613691709,0.001281809690073749,0.24610746049415982,1.6253062755466208,0,0.4,0.46474332144164576,0.6870265275215578,0.23250083315747097,2.5,0,0,0,0,0,0,0,0
circular-blast,110,0.12268169582699083,0.0012883012915711467,0.24735384798166019,1.6171165448360345,0,0.4,0.4673892465719947,0.6925165311827834,0.23141512410266604,2.5,0,0,0,0,0,0,0,0
circular-blast,111,0.12396999711856198,0.0012949297375118255,0.2486265096022705,1.6088388991177276,0,0.4,0.4702823479143827,0.6985337988238237,0.2303679078246437,2.5,0,0,0,0,0,0,0,0
circular-blast,112,0.1252649268560738,0.0013012847365515914,0.24984666941790556,1.6009819179576126,0,0.4,0.4734022326007869,0.7050394933715008,0.22930971703470385,2.5,0,0,0,0,0,0,0,0
circular-blast,113,0.12656621159262538,0.001307804609139486,0.2510984849547813,1.5930004518825887,0,0.4,0.4767270057675235,0.711991422777741,0.22829283746897852,2.5,0,0,0,0,0,0,0,0
circular-blast,114,0.12787401620176486,0.0013144821327424005,0.2523805694865409,1.5849080648870295,0,0.4000000000000001,0.4802339385154371,0.7193453204295984,0.22726588864914143,2.5,0,0,0,0,0,0,0,0
circular-blast,115,0.12918849833450727,0.0013213093787567138,0.2536914007212891,1.57671879639093,0,0.4,0.4838991945107349,0.7270541735361493,0.2262628983089824,2.5,0,0,0,0,0,0,0,0
circular-blast,116,0.13050980771326398,0.0013282777685947819,0.25502933157019814,1.5684470391590934,0,0.39999999999999997,0.4876980453946997,0.7350685807582826,0.22527150854067451,2.5,9.01292909536583e-16,0,8.552847072295026e-50,3.154525183378041e-15,9.01292909536583e-16,-1.0263416486754031e-48,0,3.1545251833780417e-15
circular-blast,117,0.13183808548185877,0.001335118460888447,0.2563427444905818,1.5604108506948449,0,0.4,0.491604744517854,0.7433364031864053,0.2242656326568643,2.5,4.978500785978145e-15,0,9.408131779524529e-49,1.742475275092351e-14,4.978500785978145e-15,9.75024566241633e-48,0,1.742475275092351e-14
circular-blast,118,0.1331732039427472,0.0013419648927683893,0.2576572594115308,1.5524499519771693,0,0.4,0.49559300851720556,0.7518037117028578,0.22331554918116545,2.5,1.0442775034855855e-14,0,-5.3882936555458664e-48,3.65497126219955e-14,1.0442775034855855e-14,1.5395124730131047e-48,0,3.65497126219955e-14
circular-blast,119,0.1345151688355156,0.0013489455535880342,0.2589975462889026,1.5444161758730108,0,0.4,0.4996369395391705,0.760416704358212,0.22230697518450418,2.5,1.9825445351880203e-14,0,-1.1973985901213036e-47,6.93890587315807e-14,1.9825445351880203e-14,-5.901464479883568e-47,0,6.938905873158074e-14
circular-blast,120,0.13586411438910362,0.0013464977084502415,0.25852756002244637,1.5472238238943286,0,0.4001127595503264,0.503530047213425,0.7686975874994433,0.22139349396049324,2.5,3.7998291830038113e-14,0,-6.7054321046793e-47,1.3299402140513344e-13,3.7998291830038113e-14,1.0870668628886978e-46,0,1.3299402140513344e-13
circular-blast,121,0.13721061209755386,0.0013438410121431844,0.2580174743314914,1.5502825963101037,0,0.40011842208706494,0.5069427291410824,0.7759386993134502,0.22044020624480432,2.5,7.42780305841653e-14,0,-3.617854311580796e-47,2.5997310704457875e-13,7.404841198445562e-14,1.4420100163889414e-46,0,2.5916944194559483e-13
circular-blast,122,0.13855445310969705,0.0013415428667402753,0.25757623041413286,1.5529383257021707,0,0.4001235148556356,0.5099759842492246,0.7823491834353868,0.21951151840639496,2.5,1.4554851744486818e-13,0,-1.888040991209127e-45,5.094198110570389e-13,1.4531889884515845e-13,6.3872661935899255e-46,0,5.086161459580555e-13
circular-blast,123,0.13989599597643732,0.001339587769067731,0.25720085166100437,1.5552048036264188,0,0.4001280476333777,0.5126890307073985,0.7880149685811495,0.21861953908530665,2.5,2.860155381037337e-13,0,-8.042926329844797e-45,1.0010543833630696e-12,2.8349818301120855e-13,-6.975787600634546e-45,0,9.922436405392321e-13
circular-blast,124,0.14123558374550504,0.0013379497673939504,0.2568863553396385,1.5571087824853365,0,0.40012883135090027,0.5151680139045236,0.7930831880559249,0.21766977960512218,2.5,5.562603490907359e-13,0,3.045155671619921e-45,1.9469112218175815e-12,5.496310695706824e-13,-4.3308196435273094e-45,0,1.923708743497394e-12
circular-blast,125,0.142573533512899,0.0013365347618004046,0.2566146742656777,1.5587573124749405,0,0.40010218523578733,0.5174314055593661,0.7977192649832614,0.21682887548556637,2.5,1.0689379298775427e-12,0,1.3852020061347578e-44,3.741282754571421e-12,1.0554638228436466e-12,5.421889238845841e-44,0,3.694123379952786e-12
circular-blast,126,0.1439100682746994,0.0013352407472969903,0.25636622348102217,1.5602679423547796,0,0.4000748987863907,0.5194814877190088,0.8019121738270112,0.215940806317299,2.5,2.02802367342127e-12,0,-2.2585277682467944e-43,7.09808285697453e-12,2.002697746362594e-12,-2.394641090783538e-43,0,7.0094421122691585e-12
circular-blast,127,0.1452453090219964,0.001334099666598039,0.2561471359868235,1.561602469061284,0,0.40005126249531514,0.5214829677761281,0.805639313673129,0.2150525102501087,2.5,3.799749181863525e-12,0,-4.0612492989333e-43,1.3299122136522621e-11,3.752336456922969e-12,6.848404169104494e-43,0,1.3133177599230667e-11
circular-blast,128,0.14657940868859443,0.00133323759886676,0.25598161898241795,1.5626121968838473,0,0.4000288966095239,0.5232541185322636,0.8092483263666838,0.21423326577748564,2.5,7.033496132893002e-12,0,3.93457233257142e-43,2.4617236465126468e-11,6.94331258856357e-12,-2.189922367001323e-42,0,2.4301594059973424e-11
circular-blast,129,0.14791264628746117,0.0013326417625550327,0.2558672184105663,1.5633108550785795,0,0.4000077969896101,0.5250384755384702,0.8123498065457364,0.21334902384767404,2.5,1.2856117861785334e-11,0,1.0322338033812485e-41,4.499641251625195e-11,1.2692043178764377e-11,3.5829860646364637e-42,0,4.442215112567846e-11
circular-blast,130,0.14924528805001622,0.0007547119499837773,0.14490469439688525,1.5637125927738205,0,0.22658929538045153,0.5264981627343803,0.815217349991068,0.21284903158556653,2.5,2.32232975424416e-11,0,2.27539992048744e-41,8.128154139855606e-11,2.292696001775068e-11,-1.5039199073668903e-41,0,8.024436006213752e-11
