i,j,x,y,density,momentum_x,momentum_y,energy,velocity_x,velocity_y,pressure
81,123,0.4244791666666667,0.6432291666666666,1.2506710740806188,0.49996240188570407,-0.16964767479949214,2.9488951092452926,0.3997553091673057,-0.13564531739426522,1.134983136251872
82,123,0.4296875,0.6432291666666666,1.2533766746809964,0.4869066596590024,-0.1927183575189545,2.961383730622486,0.3884759222784544,-0.15375932982637025,1.1407967404146133
83,123,0.4348958333333333,0.6432291666666666,1.2571884088856458,0.47263184934411123,-0.2155884055446074,2.976885314828511,0.37594353082132337,-0.17148456350763044,1.1478235319627725
84,123,0.4401041666666667,0.6432291666666666,1.2620016078509673,0.4571769117054851,-0.23819483327890673,2.9951368015079476,0.3622633353724492,-0.18874368447479484,1.155939479934054
85,123,0.4453125,0.6432291666666666,1.267710865353395,0.4405798133634503,-0.2604660769809739,3.0158716377945987,0.3475396680777296,-0.20546173745096422,1.1650217001535137
86,123,0.4505208333333333,0.6432291666666666,1.2742124956709278,0.42287781552490034,-0.2823226861504656,3.03882678306057,0.33187385695997035,-0.221566408357823,1.1749516501783586
87,123,0.4557291666666667,0.6432291666666666,1.2814055930858932,0.40410827238211755,-0.303678215001205,3.0637459089987655,0.31536328119884366,-0.236988363902708,1.185616540786696
88,123,0.4609375,0.6432291666666666,1.2891921034042988,0.3843098220214701,-0.3244403412846673,3.0903798430895586,0.29810128452279866,-0.2516617503535241,1.196909442081359
89,123,0.4661458333333333,0.6432291666666666,1.2974763561925364,0.36352383319598597,-0.34451220854010034,3.1184854768670704,0.280177616694883,-0.26552484513172675,1.2087286323437805
90,123,0.4713541666666667,0.6432291666666666,1.3061644202089169,0.34179591867054854,-0.3637939857964716,3.147824139977926,0.2616790913780053,-0.27852082032542574,1.2209766470335888
91,123,0.4765625,0.6432291666666666,1.3151635239008619,0.3191773144425565,-0.382184637400657,3.178160126567207,0.24269021200942031,-0.29059856850885896,1.233559346897809
92,123,0.4817708333333333,0.6432291666666666,1.3243816812095992,0.29572597180481486,-0.3995838824530505,3.2092598062799853,0.22329361391854882,-0.3017135378134331,1.2463852049515924
93,123,0.4869791666666667,0.6432291666666666,1.3337275834271454,0.27150727266635194,-0.41589430281639134,3.240891546238366,0.20357026130380168,-0.3118285232938721,1.2593649159481182
94,123,0.4921875,0.6432291666666666,1.3431107608508215,0.24659433603813224,-0.4310235320191147,3.2728265059758184,0.1835994046253653,-0.3209143613338887,1.2724113594346516
95,123,0.4973958333333333,0.6432291666666666,1.352441963166741,0.2210679208832679,-0.44488644390543447,3.304840183329948,0.16345834195031753,-0.32895048809616456,1.285439871596771
96,123,0.5026041666666666,0.6432291666666666,1.361633709020637,0.1950160092962043,-0.4574072460451634,3.3367145707338897,0.1432220780113256,-0.33592532486152704,1.2983687731298328
97,123,0.5078125,0.6432291666666666,1.3706009001446455,0.1685331060393678,-0.4685214431287587,3.368240571857874,0.12296293255139536,-0.3418365208131073,1.3111200157439364
98,123,0.5130208333333334,0.6432291666666666,1.379261468046241,0.14171920054598974,-0.4781774982759636,3.3992204494073235,0.1027500614127491,-0.3466909714757088,1.3236198841680127
99,123,0.5182291666666666,0.6432291666666666,1.3875372831931418,0.11467890926158077,-0.4863379714951493,3.4294708865485872,0.08264924528562577,-0.3505044350058392,1.3358000063751465
100,123,0.5234375,0.6432291666666666,1.3953546451847116,0.08752058040600119,-0.4929808466523834,3.4588244553256553,0.06272282154793382,-0.35330146952506436,1.3475977030669473
101,123,0.5286458333333334,0.6432291666666666,1.4026436886528502,0.060353905249067995,-0.4981006141249693,3.4871267616950226,0.04302867915588318,-0.3551155707999964,1.3589546581328924
102,123,0.5338541666666666,0.6432291666666666,1.4093400293576424,0.03328743520219607,-0.5017033948487623,3.5142381607095694,0.02361916536023462,-0.3559846342244545,1.3698182800956553
103,123,0.5390625,0.6432291666666666,1.4153855147400702,0.006442939008553472,-0.5038030401007247,3.5400285418677,0.004552073580982416,-0.3559475738970284,1.380140057031431
104,123,0.5442708333333334,0.6432291666666666,1.4207150897268412,-0.020008270770191117,-0.5043951512614683,3.5643011934859676,-0.014083239429826904,-0.35502906593217615,1.389849133258205
105,123,0.5494791666666666,0.6432291666666666,1.425286066387765,-0.04579522924894929,-0.5034685524123748,3.5868473417272972,-0.032130552826501985,-0.35324035243560753,1.3988755697055235
106,123,0.5546875,0.6432291666666666,1.429138759727194,-0.07079979721627706,-0.5010396696260879,3.607720686287826,-0.049540184068474866,-0.35058853887758984,1.4072550343791255
107,123,0.5598958333333334,0.6432291666666666,1.4323211417257877,-0.09493610243226311,-0.49716970161047286,3.626990213594626,-0.06628129660773956,-0.3471077031031174,1.4150233012093367
108,123,0.5651041666666666,0.6432291666666666,1.4348776517959494,-0.11810224584389874,-0.49193054379119416,3.644679013204406,-0.08230823422197517,-0.34283797170823205,1.4221969538482102
109,123,0.5703125,0.6432291666666666,1.436859868376035,-0.14019427613224805,-0.4853965557511214,3.6607997778905763,-0.09756990171261319,-0.3378176024219574,1.4287890626701079
110,123,0.5755208333333334,0.6432291666666666,1.4383293342060088,-0.16111141395969142,-0.477641651464017,3.6753684244445313,-0.11201288197923645,-0.3320808663946816,1.434814928329466
111,123,0.5807291666666666,0.6432291666666666,1.439356417161266,-0.18075853494828656,-0.46873745620044716,3.688407538517281,-0.12558288745798138,-0.3256576693664955,1.440293390150413
112,123,0.5859375,0.6432291666666666,1.4400178322436454,-0.19904809947614766,-0.45875260940531876,3.699947473179165,-0.1382261351347415,-0.31857425591081123,1.445246905134677
113,123,0.5911458333333334,0.6432291666666666,1.4403934790349344,-0.21590176932281152,-0.44775298791089857,3.7100263453525004,-0.14989082668401554,-0.31085463411768127,1.4497009809573045
114,123,0.5963541666666666,0.6432291666666666,1.4405631216653692,-0.2312518597871778,-0.4358026918265798,3.7186898093870253,-0.1605287934344995,-0.3025224547764129,1.453683387322677
115,123,0.6015625,0.6432291666666666,1.4406032622350944,-0.24504269130655024,-0.4229655924948533,3.725990912804238,-0.17009727641902378,-0.2936031061311236,1.457223343893553
116,123,0.6067708333333334,0.6432291666666666,1.4405844287056133,-0.2572318253685354,-0.409307198920859,3.731990003613886,-0.17856074260059998,-0.2841257969785413,1.4603507534734033
117,123,0.6119791666666666,0.6432291666666666,1.4405690162210532,-0.26779114296098144,-0.39489658826199875,3.736754575513778,-0.18589261600493098,-0.2741254211463635,1.4630955122706013
118,123,0.6171875,0.6432291666666666,1.4406097518589907,-0.27670771953559997,-0.37980816356568925,3.74035894233101,-0.19207680579597006,-0.2636440320326705,1.4654869188226307
119,123,0.6223958333333334,0.6432291666666666,1.4407487899715108,-0.2839844528903538,-0.36412303930827933,3.742883658483001,-0.19710893034723234,-0.25273180296440123,1.4675531945992564
120,123,0.6276041666666666,0.6432291666666666,1.441017391985209,-0.2896404075620043,-0.34792990512726485,3.7444146284218975,-0.20099716295788975,-0.24144740171937917,1.4693211170144835
121,123,0.6328125,0.6432291666666666,1.441436096878845,-0.2937108605301116,-0.33132525757521125,3.7450418411488076,-0.20376266500199797,-0.22985774970713782,1.4708157392977188
122,123,0.6380208333333334,0.6432291666666666,1.4420151826118777,-0.2962470540795377,-0.31441290365939917,3.7448573872884636,-0.20543962203154795,-0.218037165940176,1.4720600386619902
123,123,0.6432291666666666,0.6432291666666666,1.4427547353070804,-0.29731642064119845,-0.2973021221188772,3.743950822470515,-0.20607551191153547,-0.20606560134117216,1.4730736541566516
124,123,0.6484375,0.6432291666666666,1.443647382400106,-0.2969957394428117,-0.2801085664887666,3.7424124097664393,-0.20572595708866775,-0.19402838248705714,1.4738752149416332
125,123,0.6536458333333334,0.6432291666666666,1.4446811180742387,-0.29538013481222053,-0.2629537147436524,3.740340398719588,-0.20446043844330333,-0.18201505609360352,1.474485142085788
126,123,0.6588541666666666,0.6432291666666666,1.4458387018587608,-0.29257642648256177,-0.24595695930713507,3.7378286927853632,-0.20235758394517134,-0.17011369179074706,1.4749223360838082
127,123,0.6640625,0.6432291666666666,1.44709790998787,-0.28869916953112656,-0.22923563308430542,3.734961444120457,-0.1995021674335405,-0.15841058956834989,1.4752026852792466
128,123,0.6692708333333334,0.6432291666666666,1.4484339516447278,-0.2838697398511589,-0.21290255992690038,3.7318160235432534,-0.19598390353168588,-0.14698810372757762,1.4753408007627102
129,123,0.6744791666666666,0.6432291666666666,1.4498209015081116,-0.2782143544441452,-0.19706353292108142,3.7284628861016462,-0.1918956708064735,-0.13592267342545197,1.475350447959989
130,123,0.6796875,0.6432291666666666,1.4512328945186381,-0.2718618492799994,-0.18181503735147939,3.724965286815067,-0.1873316476678774,-0.12528315616204794,1.4752447767498724
131,123,0.6848958333333334,0.6432291666666666,1.4526451586986586,-0.2649414133247575,-0.16724224618309302,3.721379189970195,-0.18238549981614458,-0.11512945551886584,1.4750364798212694
132,123,0.6901041666666666,0.6432291666666666,1.4540348902858868,-0.25758036177748045,-0.15341736157905808,3.7177534158696783,-0.17714868019902602,-0.10551147197636622,1.4747379037916704
133,123,0.6953125,0.6432291666666666,1.455381961155309,-0.24990201126012943,-0.14039836134499872,3.714129986367055,-0.1717088832554669,-0.09646839461549181,1.4743611145863482
134,123,0.7005208333333334,0.6432291666666666,1.4566694504569488,-0.24202371434784928,-0.12822819210909642,3.710544614444122,-0.16614868546321737,-0.08802833894050018,1.4739179184283433
135,123,0.7057291666666666,0.6432291666666666,1.4578839970884705,-0.2340551064204866,-0.11693443182851716,3.7070272814673677,-0.16054439645946889,-0.08020832388725445,1.4734198424709057
136,123,0.7109375,0.6432291666666666,1.4590159751449954,-0.22609661147536492,-0.10652942422240409,3.703602850418206,-0.15496513768664918,-0.07301457011930065,1.4728780816387985
137,123,0.7161458333333334,0.6432291666666666,1.4600595003604835,-0.21823824489371374,-0.09701086761498924,3.7002916718758625,-0.14947215838795028,-0.06644309193634752,1.4723034200497793
138,123,0.7213541666666666,0.6432291666666666,1.4610122815114557,-0.21055874040587472,-0.08836282117590363,3.6971101505889687,-0.1441183917961635,-0.06048054646364093,1.471706136484046
139,123,0.7265625,0.6432291666666666,1.4618753363645587,-0.20312501592960516,-0.0805570736710884,3.6940712525450663,-0.13894824741673484,-0.055105296373232804,1.4710959037401226
140,123,0.7317708333333334,0.6432291666666666,1.4626525964897341,-0.19599197894370896,-0.07355480485014829,3.691184943852363,-0.13399762829128137,-0.050288636568023584,1.4704816913026428
141,123,0.7369791666666666,0.6432291666666666,1.4633504285456975,-0.18920265770169462,-0.06730845884403423,3.688458561773331,-0.12929415539224423,-0.04599613156974746,1.4698716793984814
142,123,0.7421875,0.6432291666666666,1.4639771011506233,-0.1827886314678356,-0.06176374314920081,3.685897124108324,-0.12485757552093647,-0.04218900903617765,1.4692731903481908
143,123,0.7473958333333334,0.6432291666666666,1.4645422266316628,-0.17677072166488805,-0.05686166571823601,3.6835035875082407,-0.12070032427227957,-0.03882555564752378,1.4686926411646262
144,123,0.7526041666666666,0.6432291666666666,1.4650562060746926,-0.17115989655195696,-0.05254052647443375,3.681279069108573,-0.11682821167014719,-0.03586246470038508,1.468135520163461
145,123,0.7578125,0.6432291666666666,1.4655297037210235,-0.16595833596281537,-0.0487377884302907,3.6792230474038266,-0.11324119568606641,-0.033256090481512596,1.4676063892214497
146,123,0.7630208333333334,0.6432291666666666,1.4659731723874565,-0.16116060079380384,-0.04539176683354574,3.6773335553577953,-0.10993420877637256,-0.030963572655031305,1.4671089112622218
147,123,0.7682291666666666,0.6432291666666666,1.4663964457347383,-0.156754854100596,-0.04244309060956301,3.6756073724224585,-0.10689800466752629,-0.028943803521220952,1.4666458998488356
148,123,0.7734375,0.6432291666666666,1.4668084072398457,-0.15272408566695286,-0.03983590673452078,3.674040216269346,-0.1041199961175162,-0.027158220895039498,1.4662193857954697
149,123,0.7786458333333334,0.6432291666666666,1.4672167406728704,-0.14904729868829852,-0.03751881354126927,3.672626932327359,-0.10158505867370689,-0.025571418660383483,1.465830695356721
150,123,0.7838541666666666,0.6432291666666666,1.4676277627747822,-0.14570062512149343,-0.035445522570438065,3.671361678994746,-0.0992762802783339,-0.024151575399079875,1.4654805353364564
151,123,0.7890625,0.6432291666666666,1.4680463351952109,-0.14265834466854135,-0.03357526014293883,3.670238106322191,-0.09717564170041786,-0.022870708735820807,1.465169081292368
152,123,0.7942708333333334,0.6432291666666666,1.468475849409898,-0.13989379059170615,-0.031872929168790434,3.669249524999531,-0.09526461783346453,-0.021704769051257098,1.4648960653868945
153,123,0.7994791666666666,0.6432291666666666,1.4689182756407921,-0.13738013304554267,-0.03030905860665798,3.6683890615577126,-0.09352469454817885,-0.02063359079213317,1.4646608606845537
154,123,0.8046875,0.6432291666666666,1.4693742650916983,-0.13509103697739172,-0.028859572406402557,3.667649795914226,-0.09193779977421966,-0.019640722647746616,1.4644625592524334
155,123,0.8098958333333334,0.6432291666666666,1.469843294051878,-0.1330011966876574,-0.02750541199744954,3.6670248786482134,-0.09048665066941695,-0.018713159497177487,1.4643000422622787
156,123,0.8151041666666666,0.6432291666666666,1.4703238383612247,-0.13108675289487076,-0.026232046866777506,3.666507626974473,-0.08915502114212867,-0.017840999501181246,1.4641720411576173
157,123,0.8203125,0.6432291666666666,1.4708135671605203,-0.12932560082209435,-0.0250289068754264,3.6660915997789245,-0.08792793574223275,-0.017017049226535196,1.4640771896597107
158,123,0.8255208333333334,0.6432291666666666,1.471309545640134,-0.12769759961898325,-0.0238887679790098,3.665770653104838,-0.08679179714247343,-0.01623639841785729,1.4640140668986692
159,123,0.8307291666666666,0.6432291666666666,1.471808437564914,-0.12618469450927441,-0.02280712019425846,3.665538978138756,-0.08573445517002551,-0.01549598413227778,1.4639812322940662
160,123,0.8359375,0.6432291666666666,1.47230669961993,-0.12477096352521902,-0.021781543219380833,3.665391124097817,-0.08474522567711477,-0.014794161586715355,1.4639772530127486
161,123,0.8411458333333334,0.6432291666666666,1.4728007610203635,-0.12344260067020085,-0.020811111281911623,3.6653220085341176,-0.08381486752130629,-0.014130296393582513,1.4640007249351767
162,123,0.8463541666666666,0.6432291666666666,1.4732871832887688,-0.12218784694696412,-0.01989584474624585,3.665326917505836,-0.08293552562794197,-0.013504390027905511,1.4640502880904782
163,123,0.8515625,0.6432291666666666,1.4737627965584723,-0.12099688000091635,-0.01903622193909243,3.66540149787174,-0.08210064759638933,-0.01291674751428505,1.4641246374931698
164,123,0.8567708333333334,0.6432291666666666,1.4742248101563546,-0.11986167224227101,-0.018232760700490035,3.665541743695492,-0.0813048806508409,-0.012367693566733753,1.4642225302474996
165,123,0.8619791666666666,0.6432291666666666,1.4746708965055098,-0.11877582630080546,-0.01748567547395942,3.6657439784438903,-0.0805439549815932,-0.011857340858489024,1.4643427896934142
166,123,0.8671875,0.6432291666666666,1.4750992485325343,-0.11773439559495165,-0.016794612417599282,3.666004834364122,-0.07981455872347354,-0.011385411818429834,1.4644843072637106
167,123,0.8723958333333334,0.6432291666666666,1.4755086117400487,-0.11673369671494747,-0.01615846212337607,3.666321230153245,-0.07911420901656745,-0.010951113395617936,1.464646042614859
168,123,0.8776041666666666,0.6432291666666666,1.4758982928971738,-0.11577111927018896,-0.015575247117778631,3.666690347801385,-0.07844112282488748,-0.010553062628187322,1.464827022491648
169,123,0.8828125,0.6432291666666666,1.4762681479032234,-0.11484493786636756,-0.01504207939660676,3.6671096093021105,-0.07779409047704808,-0.010189259598922704,1.465026338693027
170,123,0.8880208333333334,0.6432291666666666,1.4766185517955985,-0.11395412998176392,-0.014555181806573152,3.667576653775578,-0.07717235425709189,-0.00985710344006836,1.465243145426098
171,123,0.8932291666666666,0.6432291666666666,1.4769503541120006,-0.1130982027190464,-0.014109966091046703,3.6680893154341345,-0.07657549382358583,-0.009553446432212787,1.4654766562678576
172,123,0.8984375,0.6432291666666666,1.477264822896163,-0.11227703072651131,-0.013701159813842031,3.668645602726326,-0.07600331977471264,-0.009274680884217526,1.4657261408995945
173,123,0.9036458333333334,0.6432291666666666,1.4775635805769414,-0.11149070701230186,-0.013322974098533615,3.669243678915033,-0.07545577630491428,-0.009016853334549177,1.4659909217356484
174,123,0.9088541666666666,0.6432291666666666,1.4778485347778474,-0.11073940791326337,-0.012969304099513433,3.6698818442724916,-0.07493285360932465,-0.008775800627946626,1.4662703705351952
175,123,0.9140625,0.6432291666666666,1.4781218068547155,-0.11002327311955902,-0.012633954281235673,3.670558520005498,-0.0744345104776424,-0.008547302544787815,1.466563905061123
176,123,0.9192708333333334,0.6432291666666666,1.4783856606397863,-0.109342301386978,-0.012310880852685044,3.6712722339563264,-0.07396060736929701,-0.008327245846903971,1.4668709858318927
177,123,0.9244791666666666,0.6432291666666666,1.4786424335162531,-0.10869626237906917,-0.011994444019988159,3.6720216080591173,-0.07351085016584193,-0.008111794811315562,1.467191112998427
178,123,0.9296875,0.6432291666666666,1.478894471581225,-0.10808462495763198,-0.011679663024767499,3.6728053474709417,-0.07308474474319224,-0.007897563517347978,1.4675238233671184
179,123,0.9348958333333334,0.6432291666666666,1.479144070296802,-0.10750650216876038,-0.01136246718377588,3.6736222312471942,-0.07268156248443626,-0.007681785305400244,1.4678686875812161
180,123,0.9401041666666666,0.6432291666666666,1.4793934216941624,-0.10696061313768021,-0.011039936304138336,3.6744711043990375,-0.07230031685228919,-0.00746247491860258,1.4682253074659466
181,123,0.9453125,0.6432291666666666,1.4796445688948845,-0.10644526207276311,-0.010710523901611431,3.6753508711617093,-0.07193975114730752,-0.007238578863308299,1.4685933135374332
182,123,0.9505208333333334,0.6432291666666666,1.4798993684529402,-0.10595833456919392,-0.01037425659859019,3.6762604893200073,-0.0715983375815349,-0.007010109484292332,1.4689723626714757
183,123,0.9557291666666666,0.6432291666666666,1.4801594608010666,-0.10549731137543897,-0.01003290294796394,3.677198965482301,-0.07127428778406315,-0.006778258163167165,1.4693621359253755
184,123,0.9609375,0.6432291666666666,1.4804262489036555,-0.10505929971807398,-0.009690104767850333,3.678165351264855,-0.0709655748105498,-0.006545482947918842,1.4697623365041004
185,123,0.9661458333333334,0.6432291666666666,1.4807008850681773,-0.10464108214812792,-0.009351463959633063,3.679158740436764,-0.07066996663766419,-0.006315565860692036,1.470172687860532
186,123,0.9713541666666666,0.6432291666666666,1.4809842657313435,-0.10423918265823828,-0.00902457782763092,3.6801782671433534,-0.07038507097626903,-0.006093635183338278,1.4705929319063666
187,123,0.9765625,0.6432291666666666,1.4812770337624426,-0.10384994965835037,-0.008719016260345826,3.6812231048753996,-0.07010839113232693,-0.0058861482772061425,1.471022827087708
188,123,0.9817708333333334,0.6432291666666666,1.4815795849982982,-0.10346965794072577,-0.008446234900428815,3.6822924566928514,-0.06983739448653689,-0.005700831049476506,1.4714621423017076
189,123,0.9869791666666666,0.6432291666666666,1.4818920295942126,-0.10309468222134671,-0.008219419314762487,3.6833853709308064,-0.06956963136482837,-0.005546570971849559,1.4719105786462447
190,123,0.9921875,0.6432291666666666,1.4822132795597087,-0.10272265897611998,-0.008053248610406636,3.684497569523055,-0.06930356136509162,-0.005433258979300774,1.4723664675121695
191,123,0.9973958333333334,0.6432291666666666,1.482525244356494,-0.1023701978933165,-0.007963425588520904,3.685567655482283,-0.06905123422552671,-0.005371527816362759,1.4728047493380119
0,124,0.0026041666666666665,0.6484375,0.5321206297326649,0.6417374794575944,-0.00004029682695221002,1.1368743575247102,1.2060000000000008,-0.00007572874401140014,0.2999626623543866
1,124,0.0078125,0.6484375,0.532120629732665,0.6417374794575944,-0.00004029682695216159,1.1368743575247104,1.2060000000000006,-0.00007572874401130911,0.29996266235438673
2,124,0.013020833333333334,0.6484375,0.5321206297326655,0.6417374794575945,-0.00004029682695209115,1.136874357524711,1.206,-0.00007572874401117667,0.29996266235438707
3,124,0.018229166666666668,0.6484375,0.5321206297326666,0.6417374794575949,-0.00004029682695183482,1.136874357524713,1.205999999999998,-0.00007572874401069479,0.299962662354388
4,124,0.0234375,0.6484375,0.532120629732669,0.6417374794575956,-0.00004029682695116645,1.136874357524717,1.205999999999994,-0.0000757287440094384,0.29996266235438995
5,124,0.028645833333333332,0.6484375,0.5321206297326748,0.6417374794575976,-0.00004029682694948587,1.136874357524727,1.2059999999999846,-0.00007572874400627932,0.29996266235439467
6,124,0.033854166666666664,0.6484375,0.5321206297326896,0.6417374794576028,-0.000040296826945192276,1.1368743575247517,1.2059999999999609,-0.00007572874399820837,0.2999626623544063
7,124,0.0390625,0.6484375,0.532120629732726,0.6417374794576158,-0.0000402968269343287,1.1368743575248128,1.2059999999999027,-0.00007572874397778756,0.2999626623544351
8,124,0.044270833333333336,0.6484375,0.5321206297328156,0.6417374794576481,-0.000040296826907079534,1.1368743575249631,1.2059999999997604,-0.00007572874392656619,0.2999626623545057
9,124,0.049479166666666664,0.6484375,0.5321206297330333,0.641737479457727,-0.00004029682683931551,1.1368743575253295,1.205999999999415,-0.0000757287437991881,0.29996266235467756
10,124,0.0546875,0.6484375,0.5321206297335588,0.6417374794579184,-0.00004029682667220566,1.1368743575262152,1.205999999998584,-0.00007572874348506826,0.29996266235509234
11,124,0.059895833333333336,0.6484375,0.532120629734816,0.6417374794583794,-0.000040296826263998866,1.1368743575283369,1.2059999999966011,-0.00007572874271775728,0.2999626623560843
12,124,0.06510416666666667,0.6484375,0.5321206297377973,0.6417374794594796,-0.00004029682527580022,1.136874357533377,1.2059999999919118,-0.00007572874086023784,0.29996266235843694
13,124,0.0703125,0.6484375,0.5321206297448045,0.6417374794620829,-0.00004029682290550978,1.1368743575452447,1.205999999980923,-0.00007572873640481749,0.29996266236396646
14,124,0.07552083333333333,0.6484375,0.5321206297611257,0.6417374794681884,-0.00004029681727380242,1.1368743575729372,1.2059999999554063,-0.00007572872581897842,0.29996266237684605
15,124,0.08072916666666667,0.6484375,0.5321206297987936,0.6417374794823774,-0.000040296804020934746,1.136874357636966,1.2059999998967006,-0.00007572870090785964,0.29996266240657027
16,124,0.0859375,0.6484375,0.5321206298849158,0.6417374795150489,-0.00004029677313660012,1.1368743577836373,1.2059999997629116,-0.00007572864285550306,0.29996266247453085
17,124,0.09114583333333333,0.6484375,0.5321206300799602,0.6417374795895776,-0.00004029670187379864,1.1368743581164544,1.205999999460922,-0.00007572850890547763,0.2999626626284431
18,124,0.09635416666666667,0.6484375,0.5321206305174504,0.6417374797579765,-0.00004029653908514442,1.1368743588644519,1.2059999987858605,-0.00007572820291887355,0.29996266297367175
19,124,0.1015625,0.6484375,0.5321206314892273,0.6417374801348231,-0.000040296170983445876,1.1368743605293052,1.2059999972916198,-0.00007572751101694817,0.29996266374051084
20,124,0.10677083333333333,0.6484375,0.5321206336266093,0.6417374809699417,-0.00004029534714035239,1.136874364198618,1.2059999940168658,-0.00007572596248659614,0.29996266542713684
21,124,0.11197916666666667,0.6484375,0.5321206382811091,0.6417374828024347,-0.00004029352236207083,1.1368743722058705,1.2059999869116467,-0.00007572253256748244,0.29996266910003283
22,124,0.1171875,0.6484375,0.5321206483157921,0.6417374867835643,-0.00004028952266962798,1.1368743895054465,1.205999971650638,-0.00007571501462525052,0.2999626770184482
23,124,0.12239583333333333,0.6484375,0.5321206697321288,0.6417374953461529,-0.000040280847808590666,1.136874426506159,1.205999939204026,-0.00007569870914593145,0.2999626939181411
24,124,0.12760416666666666,0.6484375,0.5321207149776728,0.6417375135771456,-0.000040262231500793194,1.1368745048462328,1.2059998709204023,-0.00007566371758799609,0.2999627296214516
25,124,0.1328125,0.6484375,0.5321208095973539,0.6417375520010132,-0.00004022270366871103,1.1368746690341747,1.2059997286830493,-0.00007558942056625603,0.29996280428579847
26,124,0.13802083333333334,0.6484375,0.5321210054621311,0.6417376321621934,-0.00004013966460736507,1.1368750096573277,1.2059994354195123,-0.00007543333977673926,0.2999629588423453
27,124,0.14322916666666666,0.6484375,0.532121406793694,0.6417377976989066,-0.00003996706801193376,1.1368757091506347,1.2059988369302936,-0.00007510892721410319,0.2999632755320593
28,124,0.1484375,0.6484375,0.532122220812605,0.6417381360714853,-0.00003961212217536796,1.13687713108463,1.2059976279349613,-0.00007444177413767124,0.2999639178725697
29,124,0.15364583333333334,0.6484375,0.5321238552619553,0.6417388207370809,-0.00003888986549263534,1.1368799925023905,1.2059952103090061,-0.00007308423613801441,0.2999652076168551
30,124,0.15885416666666666,0.6484375,0.5321271042296848,0.6417401921375964,-0.00003743557724979199,1.1368856930720126,1.2059904241611394,-0.00007035081835191293,0.2999677713986261
31,124,0.1640625,0.6484375,0.5321334985838755,0.6417429115761768,-0.000034537705072350634,1.1368969372888527,1.2059810428849078,-0.00006490421137602327,0.2999728173138856
32,124,0.16927083333333334,0.6484375,0.532145960187542,0.6417482505032553,-0.000028822541004041783,1.1369188987859886,1.2059628344770046,-0.00005416284846714607,0.29998265136266034
33,124,0.17447916666666666,0.6484375,0.5321700111045741,0.6417586286043715,-0.000017665218731056502,1.1369613775254743,1.2059278336115462,-0.000033194690347903125,0.30000163235403415
34,124,0.1796875,0.6484375,0.5322159864800726,0.6417786036933839,0.000003899416832315631,1.1370427574088904,1.2058611916901025,0.000007326756300774205,0.3000379205876594
35,124,0.18489583333333334,0.6484375,0.5323030437771858,0.6418166716491008,0.0000451710890134732,1.137197196131428,1.2057354906235624,0.00008485972331276231,0.30010664978968793
36,124,0.19010416666666666,0.6484375,0.5324663323773929,0.641888480926912,0.0001233966877834768,1.1374875337152572,1.2055005958047402,0.00023174552132249683,0.30023561852725855
37,124,0.1953125,0.6484375,0.5327696869839958,0.6420225016766893,0.0002702533960607953,1.1380282382716496,1.2050657485998735,0.0005072612099811782,0.3004754025706503
38,124,0.20052083333333334,0.6484375,0.5333276806780776,0.6422697170816738,0.0005433423749355995,1.1390255514485486,1.2042684832429593,0.0010187777507531378,0.30091707426582853
39,124,0.20572916666666666,0.6484375,0.5343430663229629,0.6427195330570804,0.00104628179686065,1.1408463688792116,1.2028218827277035,0.0019580712519777803,0.3017227140493055
40,124,0.2109375,0.6484375,0.5361680199651107,0.6435240422865395,0.0019631428180183447,1.1441329165056415,1.2002283208319935,0.0036614321349230966,0.30317657288169875
41,124,0.21614583333333334,0.6484375,0.5393982578628364,0.644930069498968,0.0036156448988635607,1.149984543432517,1.1956472978875794,0.0067031082250602735,0.30576719117661677
42,124,0.22135416666666666,0.6484375,0.5450020829178233,0.6473084179976462,0.006553039029891473,1.1602222449541575,1.187717328587254,0.012023878871816268,0.3103092543929143
43,124,0.2265625,0.6484375,0.5544590287235746,0.651145816436441,0.011678862361362872,1.177714689831181,1.1743804009025698,0.021063526349726674,0.318098099336924
44,124,0.23177083333333334,0.6484375,0.5698191599644951,0.6569294539427933,0.020390202011368645,1.206641921998639,1.1528735783186477,0.035783637062395623,0.3310395196277862
45,124,0.23697916666666666,0.6484375,0.5935043490249444,0.6648491546344697,0.034630145553051474,1.2523884456046355,1.120209406597839,0.058348596113818874,0.3515971987685758
46,124,0.2421875,0.6484375,0.6276546046889524,0.6743671001307273,0.05664121123503467,1.3205937323892307,1.0744238871073435,0.09024264430132625,0.38230397820808376
47,124,0.24739583333333334,0.6484375,0.6730557836843318,0.6839786757780326,0.08819556944677445,1.4150680879304558,1.0162288065246368,0.13103753297236181,0.42470008252946045
48,124,0.2526041666666667,0.6484375,0.7281725492832702,0.6915907939372083,0.12941574183097732,1.5351376473866043,0.9497622433280837,0.1777267516584625,0.4780855662898531
49,124,0.2578125,0.6484375,0.7890832502758266,0.6954722017952842,0.17790891603532114,1.6741232728693574,0.8813673355152066,0.2254627961918245,0.5390336445281462
50,124,0.2630208333333333,0.6484375,0.850643430276911,0.6950630313087148,0.22907834089000612,1.8206671753731003,0.817102685531175,0.26930007654962307,0.6023411333025743
51,124,0.2682291666666667,0.6484375,0.9082757826502766,0.6909944771005666,0.2776331598581709,1.9626910761373484,0.7607760663664285,0.30567055200795884,0.6629651621751279
