step,time_before,dt,ratio,alpha,retries,max_cfl,min_density,min_pressure,max_component_velocity,min_energy_density_ratio,boundary_x_mass,boundary_x_momentum_x,boundary_x_momentum_y,boundary_x_energy,boundary_y_mass,boundary_y_momentum_x,boundary_y_momentum_y,boundary_y_energy
391,0.3855393996747307,0.0009908202086859608,0.19023748006770447,2.1026350846197195,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000008,1.8145575151589808,-68.70446517703151,56.221498477612606,-24.752188366241917,-177.9816366546546,-68.76775335273939,-24.736057084954698,56.28204115223995,-178.17860669281828
392,0.3865302198834167,0.000990825494765811,0.19023849499503573,2.102623867006717,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8079916679086552,-68.7554153182049,56.29364925642305,-24.735179746998956,-178.13650898144803,-68.81873085803663,-24.719046119323508,56.35420963395275,-178.33357275110797
393,0.3875210453781825,0.0009908307602943189,0.19023950597650924,2.1026126931248026,0,0.4000000000000001,0.138,0.028999999999999984,1.2060000000000008,1.8058207413025837,-68.8063877198204,56.36578790181775,-24.71819468574389,-178.2914417004804,-68.86973086074424,-24.702058728247746,56.42636576355657,-178.48860003924344
394,0.3885118761384768,0.000990836005402361,0.1902405130372533,2.1026015626948564,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8068593895602896,-68.85738170269921,56.437914967147435,-24.701232498448654,-178.44643292410916,-68.92075268070103,-24.685094227232693,56.49851009498779,-178.6436866657889
395,0.38950271214387916,0.0009908412302196566,0.19024151620217408,2.102590475440233,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.811400785617794,-68.90839661219074,56.5100309841896,-24.684292522054726,-178.60148083542904,-68.97179566231972,-24.668151952774153,56.57064316052655,-178.7988308102163
396,0.3904935533740988,0.0009908464348747804,0.19024251549595783,2.102579431086733,0,0.3999999999999999,0.138,0.028999999999999984,1.2060000000000006,1.8103599921942684,-68.95943181744725,56.58213646379295,-24.66737411385945,-178.75658368618767,-69.02285917386531,-24.65123126174487,56.64276547144168,-178.9540307208257
397,0.3914843998089736,0.0009908516194951735,0.19024351094307332,2.1025684293625777,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8138960006067864,-69.01048671072421,56.65423189649392,-24.65047665091934,-178.91173979476724,-69.07394260694629,-24.63433153092794,56.71487751837536,-179.1092847132739
398,0.3924752514284688,0.0009908567842071563,0.190244502567774,2.102557469998384,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8125424378697652,-69.06156070689883,56.72631775289638,-24.633599529597145,-179.0669475448002,-69.12504537578702,-24.6174521563618,56.78697977208419,-179.26459116849125
399,0.39346610821267597,0.0009908619291359405,0.19024549039410057,2.102546552727138,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8120643470812423,-69.11265324274896,56.79839448438806,-24.616742164918456,-179.22220538309958,-69.17616691649516,-24.600592552725804,56.859072684077844,-179.41994853055746
400,0.3944569701418119,0.0009908670544056411,0.1902464744458831,2.102535677284168,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000008,1.8066140922711083,-69.16376377621842,56.87046252378607,-24.599903989952377,-179.37751181753657,-69.2273066863039,-24.583752152708833,56.9311566873227,-179.5753553045029
401,0.39544783719621757,0.0009908721601392875,0.1902474547467432,2.102524843407123,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000008,1.8058274971789963,-69.21489178569065,56.94252228601254,-24.583084455208084,-179.5328654149277,-69.27846416286722,-24.566930406434935,57.00323219689835,-179.73081005424697
402,0.39643870935635683,0.0009908772464588364,0.1902484313200966,2.1025140508359432,0,0.4000000000000001,0.138,0.02899999999999997,1.2060000000000008,1.8096835514573775,-69.26603676930371,57.01457416873186,-24.566283028074828,-179.68826479903768,-69.32963884358236,-24.55012678090998,57.07529961062395,-179.88631140063546
403,0.3974295866028157,0.0009908823134851816,0.19024940418915487,2.102503299312839,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000008,1.81754272609283,-69.31719824429415,57.08661855295617,-24.54949919228675,-179.84370864866966,-69.38083024497037,-24.533340759508384,57.14735930960931,-180.04185801963624
404,0.3984204689163009,0.0009908873613381675,0.19025037337692816,2.1024925885822645,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8108016401181377,-69.36837574640131,57.15865580356781,-24.532732447426564,-179.99919569593365,-69.43203790207673,-24.516571841469705,57.21941165879068,-180.19744864060922
405,0.3994113562776391,0.0009908923901365988,0.19025133890622697,2.102481918390893,0,0.4000000000000001,0.138,0.028999999999999984,1.2060000000000006,1.8063296291181485,-69.41956882927971,57.23068626986152,-24.5159823084285,-180.1547247245557,-69.48326136806232,-24.499819541518516,57.29145700730278,-180.35308204513333
406,0.4004022486677757,0.0009908973999982528,0.19025230079966454,2.102471288487594,0,0.39999999999999997,0.138,0.02899999999999996,1.2060000000000008,1.8062944250146293,-69.47077706412897,57.3027102858594,-24.499248305227873,-180.31029456881788,-69.53450021359461,-24.48308338932899,57.363495688998235,-180.50875706527702
407,0.40139314606777393,0.0009909023910398902,0.19025325907965893,2.1024606986234082,0,0.39999999999999997,0.138,0.02899999999999996,1.2060000000000008,1.8092584114187986,-69.52200003907481,57.37472817084793,-24.482529982218544,-180.46590411179466,-69.58575402622056,-24.466362929004006,57.43552802301394,-180.6644725817959
408,0.4023840484588138,0.0009909073633772663,0.19025421376843513,2.102450148551525,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.810945040742755,-69.57323735856059,57.44674022992531,-24.465826897748826,-180.62155228361794,-69.6370224097555,-24.449657718583214,57.5075543143307,-180.82022752236622
409,0.4033749558221911,0.000990912317125142,0.19025516488802727,2.1024396380272563,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8120001019640801,-69.62448864275585,57.51874675454365,-24.449138623645776,-180.77723805975776,-69.6883049836966,-24.43296732957736,57.57957485431713,-180.9760208598713
410,0.4043658681393162,0.0009909172523972943,0.1902561124602805,2.1024291668080175,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8128247925210417,-69.67575352698779,57.59074802303449,-24.432464744764047,-180.93296045936586,-69.73960138266948,-24.416291346534233,57.6515899212311,-181.13185161077723
411,0.4053567853917135,0.000990922169306528,0.19025705650685337,2.1024187346532996,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8136514123210727,-69.7270316612097,57.66274430108449,-24.41580485856973,-181.08871854371134,-69.79091125590833,-24.399629366618193,57.72359978072836,-181.28771883360446
412,0.40634770756102,0.000990927067964686,0.1902579970492197,2.1024083413246495,0,0.4,0.138,0.02899999999999997,1.2060000000000006,1.8085884753740773,-69.77832270949584,57.73473584224303,-24.39915857472724,-181.24451141469945,-69.84223426676782,-24.382980999212588,57.7956046863218,-181.44362162749064
413,0.4073386346289847,0.000990931948482659,0.19025893410867054,2.102397986585646,0,0.4,0.138,0.02899999999999997,1.2060000000000008,1.806317980995015,-69.82962634957774,57.80672288834293,-24.38252551472163,-181.4003382135057,-69.89357009240072,-24.366345865629217,57.86760487966057,-181.59955913123815
414,0.40832956657746733,0.0009909368109703982,0.19025986770631648,2.102387670201877,0,0.3999999999999999,0.138,0.02899999999999997,1.2060000000000008,1.806957639023309,-69.88094227254054,57.878705669765196,-24.36590531157997,-181.55619811968,-69.94491842327363,-24.349723598693974,57.93960059097432,-181.7555305219121
415,0.40932050338843773,0.0009909416555369246,0.19026079786308953,2.1023773919409163,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8150704835628513,-69.93227018234106,57.95068440588155,-24.349297609460667,-181.7120903497507,-69.99627896265686,-24.33311384233562,58.01159203954572,-181.91153501335583
416,0.41031144504397465,0.0009909464822903378,0.19026172459974486,2.102367151572305,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000006,1.8143550612367347,-69.98360979531053,58.022659305514026,-24.33270206325455,-181.86801415577924,-70.04765142612055,-24.316516251195694,58.08357943417582,-182.06757185472205
417,0.41130239152626497,0.0009909512913378296,0.1902626479368633,2.102356948867525,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000006,1.8079539384213683,-70.03496083966799,58.094630567381074,-24.316118338209275,-182.02396882393992,-70.09903554105969,-24.29993049027119,58.15556297360246,-182.22364032908342
418,0.41229334281760277,0.0009909560827856918,0.19026356789485283,2.1023467835999785,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000008,1.80603866828037,-70.08632305505917,58.16659838050959,-24.29954610958177,-182.1799536731718,-70.15043104622647,-24.2833562345597,58.227542846959196,-182.37973975206774
419,0.4132842989003885,0.0009909608567393268,0.19026448449395075,2.1023366555449687,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000008,1.8072094876511424,-70.13769619210616,58.23856292467003,-24.282985062297165,-182.33596805386463,-70.20183769130342,-24.266793168733447,58.299519234149074,-182.53586947061189
420,0.4142752597571278,0.0009909656133032588,0.19026539775422568,2.1023265644796743,0,0.4,0.138,0.02899999999999997,1.2060000000000008,1.8114035309131526,-70.18908001199634,58.31052437073436,-24.266434890633345,-182.49201134666123,-70.25325523650685,-24.250240986832356,58.37149230620224,-182.69202886180327
421,0.41526622537043106,0.0009909703525811415,0.19026630769557917,2.1023165101831323,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8105465725799053,-70.24047428610761,58.38248288101299,-24.249895297930692,-182.64808296136076,-70.30468345234738,-24.233699392063826,58.44346222547864,-182.8482173321688
422,0.41625719572301223,0.0009909750746757698,0.1902672143377478,2.1023064924362145,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000008,1.8139026590020888,-70.2918787957827,58.45443860944146,-24.233365996399883,-182.8041823362534,-70.35612211924814,-24.21716809648485,58.51542914601445,-183.00443431656714
423,0.417248170797688,0.0009909797796890897,0.19026811770030522,2.1022965110216063,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000008,1.8128013332411088,-70.34329333194832,58.526391701927466,-24.216846706806127,-182.96030893701177,-70.407571027132,-24.200646820682113,58.587393213908385,-183.1606792769711
424,0.4182391505773771,0.0009909844677222061,0.1902690178026636,2.1022865657237886,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8116902445679894,-70.39471769471348,58.598342296722855,-24.200337158160202,-183.11646225550808,-70.4590299750139,-24.184135293474636,58.65935456770562,-183.31695170124917
425,0.4192301350450993,0.0009909891388753943,0.19026991466407572,2.1022766563290145,0,0.4,0.138,0.02899999999999997,1.2060000000000008,1.8066073737309565,-70.44615169297282,58.67029052480267,-24.183837087429854,-183.27264180863202,-70.51049877059302,-24.16763325161725,58.731313338807624,-183.4732511019528
426,0.4202211241839747,0.0009909937932481082,0.19027080830363677,2.102266782625291,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000008,1.806011937978129,-70.49759514401255,58.74223651025617,-24.167346239252918,-183.42884713710887,-70.56197722987243,-24.151140439531197,58.803269651830334,-183.62957701517215
427,0.42121211797722286,0.0009909984309389899,0.19027169874028607,2.102256944402359,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8104650666063993,-70.54904787314315,58.81418037063182,-24.150864365680718,-183.58507780439894,-70.61346517680933,-24.13465660905813,58.875223624934605,-183.78592899948856
428,0.4222031164081618,0.0009910030520458794,0.19027258599280886,2.102247141451673,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8175152847694889,-70.60050971336501,58.88612221725319,-24.134391225940142,-183.74133339569343,-70.664962442996,-24.118181519229,58.94717537011992,-183.94230663502404
429,0.4231941194602077,0.0009910076566658232,0.19027347007983805,2.10223737356638,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000006,1.8104429194382714,-70.65198050506177,58.958062155498006,-24.1179265862128,-183.89761351700417,-70.71646886747055,-24.101714936121645,59.01912499337974,-184.09870952287488
430,0.4241851271168735,0.0009910122448950833,0.190274351019856,2.1022276405413054,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000008,1.806324478299053,-70.70346009583422,59.03000028493089,-24.10147021950795,-184.05391779465967,-70.76798429643098,-24.08525663263092,59.09107259494331,-184.25513728428402
431,0.42517613936176857,0.0009910168168291466,0.19027522883119616,2.1022179421729272,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8064792109199024,-70.75494834020466,59.10193669955144,-24.08502190542635,-184.2102458744573,-70.81950858290561,-24.068806388225642,59.16301826956659,-184.41158955968487
432,0.42616715617859774,0.000991021372562733,0.19027610353204474,2.1022082782593627,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.809999425416127,-70.80644509929382,59.173871488084124,-24.068581429921988,-184.3665974207253,-70.87104158640139,-24.052363988697888,59.23496210686013,-184.56806600766748
433,0.4271581775511605,0.0009910259121898044,0.19027697514044245,2.1021986486003477,0,0.4000000000000001,0.138,0.028999999999999984,1.2060000000000006,1.8108623396047456,-70.85795024048032,59.24580473428933,-24.052148585062803,-184.52297211532053,-70.92258317257502,-24.035929225943818,59.30690419158725,-184.72456630400126
434,0.4281492034633503,0.0009910304358035726,0.19027784367428596,2.1021890529972187,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.812692459596322,-70.90946363708356,59.317736517251916,-24.035723168819942,-184.6793696566836,-70.97413321291924,-24.019501897757685,59.37884460395952,-184.88109014069028
435,0.42914023389915384,0.0009910349434965094,0.19027870915132983,2.1021794912528944,0,0.4,0.138,0.02899999999999997,1.2060000000000008,1.812848960644702,-70.96098516805931,59.389666911665714,-24.019304984869798,-184.83578975892402,-71.02569158447079,-24.00308180764145,59.450783419914345,-185.03763722508845
436,0.43013126884265035,0.0009910394353603528,0.19027957158918773,2.1021699631718596,0,0.4,0.138,0.02899999999999996,1.2060000000000008,1.814121476941899,-71.01251471772073,59.46159598809841,-24.002893842411524,-184.99223215097018,-71.07725816955319,-23.986668764632256,59.52272071136044,-185.1942072791108
437,0.4311223082780107,0.000991043911486116,0.1902804310053343,2.102160468560146,0,0.4,0.138,0.02899999999999996,1.2060000000000008,1.8082341341790074,-71.06405217548856,59.53352381322748,-23.986489556000222,-185.14869657580797,-71.12883285562332,-23.970262583202235,59.59465654631468,-185.3508000387473
438,0.4321133521894968,0.000991048371964096,0.19028128741710645,2.102151007225315,0,0.4,0.138,0.02899999999999996,1.2060000000000008,1.8064457766845237,-71.11559743576339,59.605450449950425,-23.97009194546547,-185.30518279006554,-71.18041553506963,-23.95386308310168,59.666590989086494,-185.50741525345188
439,0.43310440056146093,0.0009910528168838805,0.19028214084170506,2.102141578976444,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8075873543343866,-71.16715039770557,59.677375957589526,-23.953700835738307,-185.46169056335387,-71.23200610493801,-23.937470089158417,59.73852410053521,-185.6640526853265
440,0.4340954533783448,0.000991057246334356,0.19028299129619636,2.1021321836241063,0,0.4000000000000001,0.138,0.028999999999999984,1.2060000000000008,1.8166522166857288,-71.21871096496996,59.749300392136725,-23.937316056662347,-185.61821967747545,-71.28360446665111,-23.921083431093447,59.81045593832683,-185.82071210828022
441,0.4350865106246792,0.0009910616604037153,0.19028383879751334,2.1021228209803557,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.8136213402072083,-71.27027904543357,59.82122380650357,-23.920937442814587,-185.77476992560543,-71.33521052573424,-23.90470294334646,59.882386557185136,-185.9773933072074
442,0.43607757228508287,0.0009910660591794663,0.19028468336245755,2.1021134908587107,0,0.4000000000000001,0.138,0.02899999999999996,1.2060000000000008,1.8076253382970064,-71.32185455092876,59.89314625076397,-23.90456483333878,-185.93134111149263,-71.38682419155444,-23.8883284649167,59.95431600912603,-186.13409607720743
443,0.43706863834426235,0.0009910704427484366,0.19028552500769982,2.1021041930741404,0,0.4,0.138,0.02899999999999996,1.2060000000000008,1.8063057017733526,-71.37343739699064,59.96506777237969,-23.888198071791358,-186.08793304870315,-71.43844537707609,-23.871959839214643,60.02624434367422,-186.29082022285266
444,0.4380597087870108,0.0009910748111967836,0.19028636374978244,2.102094927443046,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8077536576639202,-71.42502750262213,60.036988416407304,-23.87183700599995,-186.24454555991656,-71.49007399865772,-23.855596913937315,60.098171608033816,-186.44756555758053
445,0.43905078359820754,0.0009910791646099996,0.19028719960511994,2.1020856937832484,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8114099161040425,-71.47662479009817,60.1089082256594,-23.855481487945212,-186.40117847633923,-71.54170997591504,-23.839239540986025,60.170097847199635,-186.60433190327396
446,0.44004186276281754,0.00099108350307292,0.19028803259000063,2.1020764919139716,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8109534200141484,-71.52822918484557,60.18082724080065,-23.839131373687895,-186.55783163733497,-71.59335323159507,-23.822887576370007,60.24202310405335,-186.76111908988372
447,0.44103294626589046,0.0009910878266697289,0.19028886272058795,2.102067321655829,0,0.4,0.138,0.02899999999999997,1.2060000000000008,1.8136231271846137,-71.57984061530532,60.25274550045349,-23.822786523265318,-186.7145048900153,-71.64500369136546,-23.806540880057742,60.313947419549905,-186.91792695479742
448,0.4420240340925602,0.0009910921354839672,0.1902896900129217,2.1020581828308083,0,0.4,0.138,0.02899999999999997,1.206000000000001,1.8130288161038068,-71.63145901272499,60.32466304138076,-23.806446800546205,-186.87119808861837,-71.6966612835838,-23.790199315826023,60.38587083293209,-187.07475534214714
449,0.4430151262280442,0.000991096429598538,0.1902905144829193,2.1020490752622587,0,0.39999999999999997,0.138,0.028999999999999984,1.206000000000001,1.8109066574232633,-71.68308431093278,60.39657989869703,-23.79011207308706,-187.02791109382204,-71.74832593906996,-23.77386275112304,60.457793381948676,-187.23160410210463
450,0.4440062226576427,0.0009911007090957138,0.19029133614637705,2.1020399987748766,0,0.4000000000000001,0.138,0.02899999999999997,1.2060000000000008,1.8065719264269158,-71.73471644611645,60.46849610607917,-23.773782211999308,-187.18464377206234,-71.79999759089172,-23.757531056942824,60.52971510306041,-187.3884730902151
451,0.4449973233667384,0.0009911049740571423,0.19029215501897132,2.10203095319469,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000008,1.8063375828339954,-71.78635535661513,60.54041169596591,-23.7574570918294,-187.3413959948848,-71.85167617416694,-23.74120410771354,60.601636031625276,-187.54536216678196
452,0.44598842834079555,0.000991109224563853,0.19029297111625978,2.1020219383490493,0,0.4,0.138,0.02899999999999996,1.2060000000000008,1.8119170464523935,-71.83800098272668,60.61232669973668,-23.741136590451095,-187.49816763834284,-71.90336162589135,-23.724881781194423,60.67355620205677,-187.70227119633566
453,0.4469795375653594,0.0009911134606962627,0.19029378445368245,2.1020129540666113,0,0.4,0.138,0.02899999999999996,1.2060000000000008,1.817292011238814,-71.88965326654171,60.684241147865286,-23.72482058896645,-187.65495858248576,-71.9550538848312,-23.708563958417013,60.745475647908016,-187.85920004729775
454,0.44797065102605566,0.000991117682534182,0.19029459504656296,2.1020040001773275,0,0.39999999999999997,0.138,0.02899999999999996,1.2060000000000008,1.8097164512697446,-71.94131215184987,60.75615506998778,-23.708508971656467,-187.8117687110668,-72.00675289144654,-23.692250523630214,60.81739440191428,-188.01614859174933
455,0.44896176870858984,0.0009911218901568213,0.19029540291010968,2.1019950765124316,0,0.4,0.138,0.02899999999999996,1.2060000000000008,1.8062441127513273,-71.99297758405854,60.828068494949214,-23.69220162592234,-187.96859791129617,-72.05845858773803,-23.675941364188393,60.88931249610841,-188.17311670499015
456,0.44995289059874666,0.0009911260836427955,0.19029620805941674,2.101986182904427,0,0.4,0.138,0.02899999999999997,1.2060000000000008,1.806724594684587,-72.04464951003722,60.8999814509217,-23.675898442174155,-188.12544607339404,-72.11017091706806,-23.659636370433663,60.96122996196514,-188.33010426501735
457,0.4509440166823894,0.0009911302630701308,0.19029701050946513,2.1019773191870743,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8112098615219914,-72.09632787794031,60.97189396554797,-23.65959931371662,-188.28231309006935,-72.1618898239791,-23.643335435586323,61.0331468305529,-188.48711115198523
458,0.45193514694545955,0.0009911344285162692,0.19029781027512369,2.1019684851953824,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8108083544506632,-72.14801263702753,61.04380606609053,-23.643304136643003,-188.43919885598837,-72.21361525402068,-23.627038455645057,61.105063132680066,-188.64413724768562
459,0.45292628137397584,0.0009911385800580746,0.19029860737115034,2.1019596807655927,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8139888634060863,-72.19970373749464,61.11571777957406,-23.627012809739238,-188.59610326726184,-72.26534715358686,-23.610745329294062,61.17697889904149,-188.80118243504856
460,0.4539174199540339,0.0009911427177718376,0.19029940181219282,2.1019509057351713,0,0.4,0.138,0.02899999999999997,1.2060000000000008,1.8127575842796257,-72.25140113031377,61.18762913293059,-23.610725234393467,-188.75302622095646,-72.31708546977978,-23.59445595782504,61.248894160340136,-188.95824659771748
461,0.45490856267180574,0.0009911468417332808,0.1903001936127899,2.1019421599427965,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000008,1.8143414864275935,-72.30310476710301,61.25954015311301,-23.594441314523532,-188.9099676146857,-72.36883015032468,-23.578170245090558,61.32080894735852,-189.11532961976985
462,0.45589970951353903,0.0009911509520175643,0.19030098278737234,2.101933443228347,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000008,1.8077159823870668,-72.3548146000515,61.33145086715744,-23.578160956537744,-189.06692734636022,-72.42058114353321,-23.561888097479038,61.3927232909793,-189.2724313855864
463,0.4568908604655566,0.0009911550486992906,0.1903017693502638,2.101924755432893,0,0.4000000000000001,0.138,0.02899999999999997,1.2060000000000008,1.8063432770118746,-72.4065305818783,61.40336130220742,-23.56188406930582,-189.22390531404395,-72.47233839820427,-23.54560942383326,61.46463722226498,-189.42955177954926
464,0.4578820155142559,0.0009911591318525084,0.19030255331568163,2.1019160963986843,0,0.4,0.138,0.02899999999999996,1.2060000000000008,1.8086990551571627,-72.45825266573007,61.47527148559724,-23.545610564077318,-189.38090141564325,-72.5241018634929,-23.529334135358187,61.53655077256842,-189.5866906856481
465,0.4588731746461084,0.0009911632015507188,0.19030333469773802,2.101907465969142,0,0.4000000000000001,0.138,0.02899999999999997,1.2060000000000006,1.8185863418398902,-72.50998080504964,61.547181444963115,-23.529340354392247,-189.5379155485112,-72.57587148876782,-23.513062145530572,61.60846397365125,-189.7438479870539
466,0.4598643378476591,0.0009911672578668798,0.19030411351044094,2.101898863988845,0,0.4,0.138,0.02899999999999997,1.2060000000000008,1.8124722665818742,-72.56171495343528,61.61909120836062,-23.513073355992848,-189.6949476090226,-72.62764722347393,-23.496793370015304,61.68037685779782,-189.9010235657083
467,0.460855505105526,0.00099117130087341,0.19030488976769475,2.101890290303524,0,0.4,0.138,0.02899999999999996,1.2060000000000008,1.807133819189817,-72.6134550645043,61.69100080437803,-23.4968094867431,-189.85199749216957,-72.67942901700772,-23.480527726593447,61.752289457911125,-190.05821730195177
468,0.46184667640639937,0.000991175330642195,0.19030566348330144,2.101881744760047,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.806668993296277,-72.66520109177179,61.76291026222836,-23.480548666559134,-190.00906509119883,-72.73121681860889,-23.46426513509834,61.824201807589255,-190.21542907421082
469,0.46283785173704156,0.0009911793472445892,0.19030643467096114,2.101873227206416,0,0.4,0.138,0.02899999999999997,1.2060000000000008,1.8086352674273596,-72.71695298854634,61.83481961182308,-23.464290817349795,-190.16615029730667,-72.78301057729453,-23.448005517373787,61.89611394116002,-190.37265875880516
470,0.46382903108428614,0.0009911833507514234,0.1903072033442733,2.1018647374917494,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8116308410349797,-72.76871070787152,61.90672888379879,-23.448035862981403,-190.32325299946712,-72.83481024185959,-23.43174879727412,61.968025893648495,-190.5299062299481
471,0.46482021443503757,0.0009911873412330068,0.1903079695167373,2.1018562754662806,0,0.39999999999999997,0.138,0.02899999999999997,1.2060000000000008,1.811764256086247,-72.82047420252259,61.97863810948918,-23.43178372927403,-190.48037308442127,-72.88661576082698,-23.41549490060819,62.03993770079587,-190.687171359608
472,0.46581140177627056,0.0009911913187591326,0.19030873320175345,2.1018478409813435,0,0.4,0.138,0.02899999999999997,1.2060000000000008,1.8131720743562456,-72.87224342495175,62.050547320948965,-23.415534343944316,-190.63751043652613,-72.93842708235807,-23.399243755064624,62.11184939912407,-190.84445401725011
473,0.4668025930950297,0.0009911952833990812,0.1903094944126236,2.101839433889365,0,0.4,0.138,0.02899999999999997,1.2060000000000008,1.8133478486219285,-72.92401832719811,62.12245655102013,-23.399287636533618,-190.79466493748808,-72.99024415414652,-23.38299529013586,62.18376102602775,-191.00175406951442
474,0.4677937883784288,0.000991199235221626,0.19031025316255218,2.1018310540438554,0,0.4,0.138,0.028999999999999984,1.2060000000000006,1.809871535407325,-72.97579886078127,62.19436583342447,-23.383043538331506,-190.95183646604912,-73.04206692331535,-23.36674943704943,62.25567261986509,-191.15907137989853
475,0.4687849876136504,0.0009912031742950356,0.19031100946464685,2.1018227012994015,0,0.4,0.138,0.02899999999999997,1.2060000000000006,1.8066825592835052,-73.02758497660056,62.26627520285328,-23.36680198231204,-191.1090248976694,-73.09389533632474,-23.350506128708755,62.3275842200395,-191.31640580847133
476,0.4697761907879454,0.00099120710068708,0.19031176333191938,2.101814375511655,0,0.4,0.138,0.02899999999999997,1.2060000000000008,1.8069691996931512,-73.07937662484387,62.338184695048554,-23.350562903075545,-191.26623010424186,-73.14572933889139,-23.334265299640073,62.39949586706774,-191.47375721162004
477,0.4707673978886325,0.000991211014465033,0.19031251477728633,2.1018060765373257,0,0.4,0.138,0.02899999999999996,1.2060000000000008,1.8141923537717048,-73.13117375490788,62.41009434687065,-23.33432623679831,-191.42345195384362,-73.19756887593839,-23.31802688595389,62.47140760261112,-191.6311254419002
478,0.4717586089030975,0.0009912149156956773,0.19031326381357005,2.1017978042341707,0,0.4,0.138,0.02899999999999996,1.2060000000000008,1.8157105921951027,-73.18297631535481,62.48200419632333,-23.318091921199127,-191.5806903106031,-73.24941389162628,-23.301790825360982,62.543319469419274,-191.78851034812433
479,0.4727498238187932,0.000991218804445308,0.19031401045349913,2.101789558460989,0,0.4,0.138,0.02899999999999996,1.2060000000000008,1.8087678072845497,-73.23478425394316,62.55391428249871,-23.301859895554717,-191.73794503478896,-73.30126432934495,-23.2855570571358,62.615231511302014,-191.94591177536094
480,0.4737410426232385,0.0009912226807797363,0.19031475470970938,2.1017813390776108,0,0.4,0.138,0.02899999999999996,1.206000000000001,1.806254527760664,-73.2865975176162,62.625824645551866,-23.28563010066216,-191.8952159827985,-73.35312013166484,-23.269325522058338,62.687143773141734,-192.10332956482037
481,0.47473226530401824,0.0009912265447642949,0.19031549659474462,2.101773145944888,0,0.39999999999999997,0.138,0.02899999999999997,1.206000000000001,1.8071784538312041,-73.33841605244952,62.69773532671962,-23.269402478779824,-192.0525030070319,-73.40498124026753,-23.253096162350694,62.75905630092963,-192.26076355367164
482,0.47572349184878254,0.0009912303964638395,0.1903162361210572,2.1017649789246895,0,0.4,0.138,0.028999999999999984,1.2060000000000008,1.8121981572802741,-73.39023980357987,62.76964636835832,-23.253176973565825,-192.20980595570308,-73.4568475958731,-23.236868921619067,62.83096914180806,-192.41821357484713
483,0.47671472224524636,0.0009912342359427553,0.19031697330100902,2.101756837879889,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000008,1.8110216930788212,-73.44206871513258,62.841557813987826,-23.236953530021324,-192.3671246726421,-73.50871913817628,-23.220643744802615,62.90288234411085,-192.575679456864
484,0.47770595648118913,0.000991238063264959,0.19031770814687213,2.101748722674359,0,0.39999999999999997,0.138,0.028999999999999984,1.2060000000000008,1.8141508249824125,-73.49390273015906,62.91346970833142,-23.22073209444194,-192.52445899711893,-73.56059580579361,-23.20442057813058,62.97479595739839,-192.7331610236698
